Question,Answer,Correct,Title
Which of the following is true regarding the import() function but NOT the require() function?,"Binding errors are identified at run-time

It must be called at the beginning of the file.

It is bound dynamically

It can be used within conditional statements and functions",It must be called at the beginning of the file.,"Practice Quiz

Practice Quiz
.
 • 16 min
.
 • 
8 total points available.
8 total points"
How can you handle incoming request messages and return response messages with a web server?,"Import a Node.js module

Set the web server to listen to a port

Group Node.js modules into a package

Develop a callback function",Develop a callback function,"Practice Quiz

Practice Quiz
.
 • 16 min
.
 • 
8 total points available.
8 total points"
How do you make a function or a value available to Node.js applications that import your module?,"Add a property to exports

Use the http.createServer function 

Edit the module manifest

Create an instance of a web server application",Add a property to exports,"Practice Quiz

Practice Quiz
.
 • 16 min
.
 • 
8 total points available.
8 total points"
"If you find a module written by someone else on the internet with a copyleft license, what type of node module is this considered?","Library

Local

Core

Third-party",Third-party,"Practice Quiz

Practice Quiz
.
 • 16 min
.
 • 
8 total points available.
8 total points"
What is the function of a package manager?,"It is a run-time environment for the Chrome V8 engine

Automates dependency package configuration

It translates code into a machine-readable language

It is the protocol used by servers to communicate with each other",Automates dependency package configuration,"Practice Quiz

Practice Quiz
.
 • 16 min
.
 • 
8 total points available.
8 total points"
What would you use let today = require('./today’);  for?,"To import a Node.js module 

To create an instance of a web server application 

To download an npm package from the Internet on the terminal

To retrieve the date from a weather service",To import a Node.js module ,"Practice Quiz

Practice Quiz
.
 • 16 min
.
 • 
8 total points available.
8 total points"
What strategy was Red Hat OpenShift designed for?,"A public cloud strategy 

An on-premises strategy.

A hybrid-cloud strategy.

A private cloud strategy. ",A hybrid-cloud strategy.,"Module 4 - Graded Quiz: The Kubernetes Ecosystem

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
Which three statements are true?,"The oc lets you manage projects during restricted bandwidth or availability of the web console. 

The oc and kubectl binary offer different capabilities. 

The oc lets you script OpenShift operations. 

The oc lets you work directly with project source code using command script. ","The oc lets you manage projects during restricted bandwidth or availability of the web console. 

The oc lets you script OpenShift operations. 

The oc lets you work directly with project source code using command script. ","Module 4 - Graded Quiz: The Kubernetes Ecosystem

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What are three added features that OpenShift provides?,"Better management through image streams 

Good networking solutions out of the box

Better user experience 

More flexible","Better management through image streams 

Good networking solutions out of the box

Better user experience ","Module 4 - Graded Quiz: The Kubernetes Ecosystem

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What are the three Build triggers used in OpenShift?,"ImageStream

Webhook

Image change

Configuration change","Webhook

Image change

Configuration change","Module 4 - Graded Quiz: The Kubernetes Ecosystem

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What are the two features of an ImageStream?,"Provides a trigger capability when a new version of an image is available

Provides content for Builds

Creates and updates container images

Stores images","Provides a trigger capability when a new version of an image is available

Creates and updates container images","Module 4 - Graded Quiz: The Kubernetes Ecosystem

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What three processes are performed by the Operator Framework tool set?,"Package

Coding 

Testing

Building","Package

Coding 

Testing","Module 4 - Graded Quiz: The Kubernetes Ecosystem

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What are the three features of Custom Resource Definitions (CRDs)?,"Can be engaged with kubectl

Control the install, upgrade, and role-based access control (RBAC) of Operators in a cluster

Extend Kubernetes functionality

Make Kubernetes API more modular","Can be engaged with kubectl

Extend Kubernetes functionality

Make Kubernetes API more modular","Module 4 - Graded Quiz: The Kubernetes Ecosystem

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
"What packages, deploys, and manages native apps in Kubernetes?","An Operator 

A Deployment

A ReplicaSet

 A Container",An Operator ,"Module 4 - Graded Quiz: The Kubernetes Ecosystem

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
"In Istio, what handles communication between services?","The proxy server

The control plane

The data plane

Environmental changes ",The data plane,"Module 4 - Graded Quiz: The Kubernetes Ecosystem

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What provides traffic management to control the flow of traffic between Services?,"Kubectl

An autoscaler

A container

A service mesh",A service mesh,"Module 4 - Graded Quiz: The Kubernetes Ecosystem

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
"What is the main benefit of using PaaS, such as IBM Cloud Code Engine, to deploy your microservices?","Scales your microservices manually based on predefined rules and configurations

Provides a design to run a single type of workload

Provides fully managed deployment services to help your deployment process with minimal efforts

Enables handling of the full deployment process by a single user",Provides fully managed deployment services to help your deployment process with minimal efforts,"Graded Quiz: Create and Deploy Microservices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What are the three deployment modes of IBM Cloud Code Engine?,"(1) Build and deploy applications from source code. (2) Deploy container image-based applications and (3) REST APIs

(1) Build and deploy applications from source code. (2) Deploy container image-based applications, and (3) Run Jobs

(1) Run REST APIs, (2) Build and Run Source Code, and (3) Run Jobs

(1) SCP. (2) TCP, and (3) HTTP","(1) Build and deploy applications from source code. (2) Deploy container image-based applications, and (3) Run Jobs","Graded Quiz: Create and Deploy Microservices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
Which of the following statement is correct about Code Engine project and application?,"A project in IBM Cloud Code Engine acts like a namespace so that you can create and deploy multiple applications even with the same name across projects.

A project in IBM Cloud Code Engine acts like a namespace so that you can only create one project under your account.

A project can only contain one application.

You can have two applications sharing the same name in the same project.",A project in IBM Cloud Code Engine acts like a namespace so that you can create and deploy multiple applications even with the same name across projects.,"Graded Quiz: Create and Deploy Microservices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What are the two main application-building methods supported in IBM Cloud Code Engine?,"Building container image with DockerHub and Buildpack.

Building container image with Github Action and DockerHuB:

Building container image with Dockerfile and Buildpack.

Building container image with Dockerpack and Buildpack.",Building container image with Dockerfile and Buildpack.,"Graded Quiz: Create and Deploy Microservices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What is the role of docker in container technology?,"A software platform for building and running applications as containers

A container orchestration platform

A cloud tool to scan your container images for security vulnerabilities

An application development and testing IDE",A software platform for building and running applications as containers,"Graded Quiz: Create and Deploy Microservices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What is normally the first command of a Dockerfile?,"FROM

CMD

COPY

EXPOSE",FROM,"Graded Quiz: Create and Deploy Microservices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What is a container registry?,"A container repository where your pushed container images are curated

A software platform to build a container image

A cloud IDE to develop container

A cloud platform to deploy container images.",A container repository where your pushed container images are curated,"Graded Quiz: Create and Deploy Microservices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
"Once your microservice or web application is deployed, how can you test it?","IBM Cloud Code Engine will provide a container image reference for you to test your application.

You can only verify your application’s running status via log files.

IBM Cloud Code Engine will provide a URL to download your microservice, and then you can unzip and run it.

IBM Cloud Code Engine will provide a URL for you to run or test your service or application.",IBM Cloud Code Engine will provide a URL for you to run or test your service or application.,"Graded Quiz: Create and Deploy Microservices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What is the correct IBM Cloud CLI command to create and deploy an application?,"“ibmcloud ce app create –image us.icr.io/mynamespace/hello_repo --registry-secret myregistry.”

“ibmcloud ce app create --name helloworldapp --image us.icr.io/mynamespace/hello_repo --registry-secret myregistry”

“app create --name helloworldapp --image us.icr.io/mynamespace/hello_repo --registry-secret myregistry”

“ ibmcloud ce createapp --n helloworldapp --i us.icr.io/mynamespace/hello_repo”",“ibmcloud ce app create --name helloworldapp --image us.icr.io/mynamespace/hello_repo --registry-secret myregistry”,"Graded Quiz: Create and Deploy Microservices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
Which method is used by the IBM Cloud Code Engine to access your container image?,"From the Private container registry only

From the public container registry only

From the source code

From both public and private container registry",From both public and private container registry,"Graded Quiz: Create and Deploy Microservices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
Which of the following does NOT represent one of the three main Cloud Service Models referred to in the course?,"SaaS

IaaS

CaaS

PaaS",CaaS,"Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
Which one of the provided options is true for Infrastructure-as-a-Service?,"Cloud provider manages the physical resources, operating systems, development tools, databases, and business analytics

Cloud provider configures the infrastructure which is managed and maintained by the user/customer organization

Cloud provider owns, manages, and maintains the physical resources

Cloud provider manages the physical resources, the platform resources, applications, and data","Cloud provider owns, manages, and maintains the physical resources","Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
Which are some of the key components of cloud Infrastructure-as-a-Service? Select two.,"IaaS providers manage the hypervisors and end-users provision the virtual instances

IaaS providers deploy the middleware and install required applications on the virtual machines

IaaS providers manage the hypervisors and provision virtual instances

IaaS providers manage large data centers that contain the physical machines required to power the various layers of abstraction on top of them","IaaS providers manage the hypervisors and end-users provision the virtual instances

IaaS providers manage large data centers that contain the physical machines required to power the various layers of abstraction on top of them","Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
Which of the following are essential characteristics of Platform-as-a-Service? Select two.,"PaaS clouds provide services and APIs that help developers deliver elastically scalable and highly available cloud applications

In a PaaS model, the provider also takes responsibility for the application code and its maintenance

PaaS offerings support middleware capabilities that assists developers by reducing the amount of code that must be written to expand the application’s functional capabilities

Organizations who opt for PaaS still need to configure supporting technologies such as load balancers and databases","PaaS clouds provide services and APIs that help developers deliver elastically scalable and highly available cloud applications

PaaS offerings support middleware capabilities that assists developers by reducing the amount of code that must be written to expand the application’s functional capabilities","Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
Which one of the following is a key characteristic of Software-as-a-Service?,"SaaS services do not provide options for user customization

Security, compliance, and maintenance of the software are the responsibilities of the user

Ensure every user has access to the same, centrally located, infrastructure and application code

Single tenant architecture","Ensure every user has access to the same, centrally located, infrastructure and application code","Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
Which of these statements is a characteristic of Public Clouds? ,"Resources are assigned as per estimated need decided at the time of subscribing for the service

A public cloud provides a dedicated pool of resources to each of its multiple users

The cloud provider provisions the resources and services as needed by individual users

A public cloud is a virtualized multi-tenant architecture",A public cloud is a virtualized multi-tenant architecture,"Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
Which of the following statements is NOT a correct statement about Private clouds?,"Private Clouds can be implemented internally or externally

Private Clouds are suitable for workloads that require maximum control and security

Private clouds can only be deployed on-premise, in an organization’s own datacenter

VPC is an example of a type of Private Cloud","Private clouds can only be deployed on-premise, in an organization’s own datacenter","Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
Which of these statements are true of Virtual Private Clouds (VPCs)? Select two.,"The VPC infrastructure is owned, managed, and operated by the public cloud service provider

VPCs are provisioned in a logically isolated part of a shared public cloud

VPCs may be provisioned over a cloud service provider’s infrastructure, but the infrastructure is owned, managed, and operated by the enterprise

VPC allows all users of the shared public cloud to access resources in the VPC on need basis; it also allows users of the VPC to access resources of the public cloud","The VPC infrastructure is owned, managed, and operated by the public cloud service provider

VPCs are provisioned in a logically isolated part of a shared public cloud","Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
"If an organization needs to run a highly sensitive and mission critical application with unpredictable performance and capacity requirements, which of the following models would best meet its requirements?","Hybrid Cloud

Private Cloud

Public Cloud

On-premise Data Centers",Hybrid Cloud,"Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
Which of the following statements about Hybrid Cloud is NOT correct?,"Hybrid clouds are only suitable for workloads involving Infrastructure-as-a-Service

Hybrid clouds can prevent lock-in to a single Cloud Provider

Hybrid cloud is a computing environment that connects an organization's on-premise private cloud and third-party public cloud into a single flexible infrastructure

Hybrid Clouds allow organizations to leverage the additional public cloud capacity when a workload running on the private cloud has a spike in demand",Hybrid clouds are only suitable for workloads involving Infrastructure-as-a-Service,"Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
"What is the function of ""GET"" in HTTP requests?","Returns the response from the client to the requestor

Carries the request to the client from the requestor

Deletes a specific resource

Sends data to create or update a resource ",Carries the request to the client from the requestor,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
What does URL stand for?,"Uniform Request Location

Uniform Resource Locator

Unilateral Resistance Locator

Uniform Resource Learning",Uniform Resource Locator,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
What does the file extension “csv” stand for?,"Comma Separated Values

Comma Separation Valuations 

Common Separated Variables

Comma Serrated Values ",Comma Separated Values,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
What is webscraping?,"The process to extract data from a particular website

The process to request and retrieve information from a client

The process to display all data within a URL

The process to describe communication options",The process to extract data from a particular website,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
What are the building blocks of HTML called?,"Elements

Attributes

Chunks

Nodes",Elements,"Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Which tag is used to provide keywords for search engines?,"<header>

<footer>

<title>

<meta>",<meta>,"Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
"Fill in the blank: In HTML5, ______________ allow you to run processing intensive tasks without blocking the user interface.","DOM accessors

Non-blocking feeds

Structural elements

Web workers",Web workers,"Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
"How do you properly recreate the following table using HTML code?

Date

	

Language




2014

	

HTML5




1999

	

CSS3




1995

	

JavaScript","<table> <td> <th>Date</th> <th>Language</th> </td> <td> <tr>2014</tr> <tr>HTML5</tr> </td> <td> <tr>1999</tr> <tr>CSS3</tr> </td> <td> <tr>1995</tr> <tr>JavaScript</tr> </td> </table> 

<table> <tr> <th>Date</th> <th>Language</th> </tr> <tr> <td>2014</td> <td>HTML5</td> </tr> <tr> <td>1999</td> <td>CSS3</td> </tr> <tr> <td>1995</td> <td>JavaScript</td> </tr> </table> 

<table> <tr> <td>Date</td> <td>Language</td> </tr> <tr> <th>2014</th> <th>HTML5</th> </tr> <tr> <th>1999</th> <th>CSS3</th> </tr> <tr> <th>1995</th> <th>JavaScript</th> </tr> </table> 

<table> <tc> <th>Date</th> <th>Language</th> </tc> <tc> <td>2014</td> <td>HTML5</td> </tc> <tc> <td>1999</td> <td>CSS3</td> </tc> <tc> <td>1995</td> <td>JavaScript</td> </tc> </table> ",<table> <tr> <th>Date</th> <th>Language</th> </tr> <tr> <td>2014</td> <td>HTML5</td> </tr> <tr> <td>1999</td> <td>CSS3</td> </tr> <tr> <td>1995</td> <td>JavaScript</td> </tr> </table> ,"Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Which of the following statements about document.images is correct?,"document.images is a DOM property

document.images returns a collection of image elements in a document

document.images is part of the HTML document API

All of the above ",All of the above ,"Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
What python object do you cast to a dataframe?,"set

tuple 

dictionary",dictionary,"Practice Quiz

Practice Quiz
.
 • 18 min
.
 • 
6 total points available.
6 total points"
How would you access the first-row and first column in the dataframe df?,"df.ix[0,0]



df.ix[0,1]

df.ix[1,0]
","df.ix[0,0]

","Practice Quiz

Practice Quiz
.
 • 18 min
.
 • 
6 total points available.
6 total points"
What is the proper way to load a CSV file using pandas?,"pandas.from_csv(‘data.csv’)

pandas.load_csv(‘data.csv’)

pandas.read_csv(‘data.csv’)

pandas.import_csv(‘data.csv’)",pandas.read_csv(‘data.csv’),"Practice Quiz

Practice Quiz
.
 • 18 min
.
 • 
6 total points available.
6 total points"
"Use this dataframe to answer the question.

How would you select the Genre disco? Select all that apply.","df.iloc[6, ‘genre’]

df.loc[6, 5]

df.iloc[6, 4]

df.loc[‘Bee Gees’, ‘Genre’]","df.iloc[6, 4]","Practice Quiz

Practice Quiz
.
 • 18 min
.
 • 
6 total points available.
6 total points"
"Use this dataframe to answer the question.

Which will NOT evaluate to 20.6? Select all that apply.","df.iloc[4,5]

df.iloc[6,5]

df.loc[4,’Music Recording Sales’]

df.iloc[6, ‘Music Recording Sales (millions)’]","df.loc[4,’Music Recording Sales’]

df.iloc[6, ‘Music Recording Sales (millions)’]","Practice Quiz

Practice Quiz
.
 • 18 min
.
 • 
6 total points available.
6 total points"
"Use this dataframe to answer the question.

How do we select Albums The Dark Side of the Moon to Their Greatest Hits
(1971-1975)? Select all that apply.","df.iloc[2:5, ‘Album’]

df.loc[2:5, ‘Album’]

df.iloc[2:6, 1]

df.loc[2:5, 1]","df.loc[2:5, ‘Album’]

df.iloc[2:6, 1]","Practice Quiz

Practice Quiz
.
 • 18 min
.
 • 
6 total points available.
6 total points"
What are the most common modes used when opening a file?,"(s)ave, (r)ead, (w)rite

(a)ppend, (r)ead, (w)rite

(a)ppend, (r)edline, (w)rite

(a)ppend, (c)lose, (w)rite","(a)ppend, (r)ead, (w)rite","Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
What is the data attribute that will return the title of the file?,"File1.close()

File1.mode

File1.open()

File1.name",File1.name,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
What is the command that tells Python to begin a new line?,"\b

\n

\e

\q",\n,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
What attribute is used to input data into a file?,"File1.read()

File1.close()

File1.write()

File1.open()",File1.write(),"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
Which of the following statements embeds an image in an HTML document? ,"<image>link_to_image</image>

<figure src=”image URL”>image name</figure>

<img src=”image URL”>

<img href=”image URL”>image name</img>",<img src=”image URL”>,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 18, 11:59 PM +07"
"When defining a hyperlink (<a>), which attribute is used to specify the destination address? ","src

target

href

ref",href,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 18, 11:59 PM +07"
Which tag CANNOT be used as a container for text? I.e. does not use both an opening <> and closing </> tag,"<br>

<p>

<h1>

<body>",<br>,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 18, 11:59 PM +07"
How are comments written in HTML?,"“””This is a comment”””

#This is a comment 

/*This is a comment*/ 

< !-- This is a comment -- > ",< !-- This is a comment -- > ,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 18, 11:59 PM +07"
Which tag is used to denote a cell of data within a table? ,"<th> 

<tc>

<td>

<tr>",<td>,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 18, 11:59 PM +07"
Which of the following is NOT an HTML tag?,"<p>

<!DOCTYPE html>

<article>

<li>",<!DOCTYPE html>,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 18, 11:59 PM +07"
What is the <br> tag used for?,"To make text bold

To change the text color to brown

To change the border

To add a line break",To add a line break,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 18, 11:59 PM +07"
Which of the following denotes the least important heading?,"<h1>

<h6>

<h10>

<h5>",<h6>,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 18, 11:59 PM +07"
Which tag is used to create an ordered list? ,"<li>

<ul>

<ol>

<orderedlist>",<ol>,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 18, 11:59 PM +07"
Which of the following conditions must be met for scripting to be enabled in browsers? Select one or more options.,"The browser supports scripting

An embedded object is used without the sandbox attribute

The browser context has the sandboxed browsing context flag set

The user has not disabled scripting for the current browser context","The browser supports scripting

The user has not disabled scripting for the current browser context","Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 18, 11:59 PM +07"
What does API stand for?,"Automatic Program Interaction

Application Programming Interface

Application Programming Interaction

Application Process Interface",Application Programming Interface,"Practice Quiz

Practice Quiz
.
 • 6 min
.
 • 
3 total points available.
3 total points"
The chart used to plot the cryptocurrency data in the lab is a,"Pole Chart

Point and Figure Chart

Line Chart

Candlestick Chart",Candlestick Chart,"Practice Quiz

Practice Quiz
.
 • 6 min
.
 • 
3 total points available.
3 total points"
What information are we trying to find for each day in the lab for the chart?,"Open (Last), High (Max), Low (Min), Close (First)

Open (Max), High (First), Low (Last), Close (Min)

Open (First), High (Max), Low (Min), Close (Last)

Open (Min), High (First), Low (Max), Close (Last)","Open (First), High (Max), Low (Min), Close (Last)","Practice Quiz

Practice Quiz
.
 • 6 min
.
 • 
3 total points available.
3 total points"
"In the car analogy used in the video to explain and differentiate between the three service models, which of the provided options is an analogy for PaaS?","Buying a car

Hiring a taxi

Leasing a car

Renting a car",Renting a car,"Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
7 total points available.
7 total points"
"According to the IaaS video, which one of these is NOT a likely use case for IaaS? ","Big Data Analysis

High-performance computing

Retaining in-house control over workload availability and performance 

Business Continuity and Disaster Recovery",Retaining in-house control over workload availability and performance ,"Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
7 total points available.
7 total points"
Which of these scenarios are good use cases for PaaS. Select two.,"Build, test, deploy, enhance, and scale applications rapidly and cost-effectively

Organizations who do not want to invest in ongoing upgrades and maintenance of their applications

API Development and Management

Organizations who want to maintain full control over the installation, configuration, and operation of their application infrastructure","Build, test, deploy, enhance, and scale applications rapidly and cost-effectively

API Development and Management","Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
7 total points available.
7 total points"
Which one of the following is a good use case for SaaS?,"Organizations looking to reduce on-premises IT infrastructure and capital expenditure

Applications that have highly confidential and sensitive data

Business-critical applications

Organizations that have a geographically spread workforce, some of them working in areas with erratic or unreliable internet connections",Organizations looking to reduce on-premises IT infrastructure and capital expenditure,"Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
7 total points available.
7 total points"
Which of these scenarios are good use cases for Public Cloud? Select two.,"Reducing time-to-market for products and services

Disaster recovery, data protection, and business continuity

Applications with stable capacity and resourcing needs

Managing business critical platforms and applications","Reducing time-to-market for products and services

Disaster recovery, data protection, and business continuity","Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
7 total points available.
7 total points"
Private cloud platforms can be implemented internally or externally. What is an external private cloud platform?,"Platform that is owned, managed, and operated by the organization

Cloud platform that runs on-premises

Virtual Private Cloud or VPC

Controlled access and customized security measures.",Virtual Private Cloud or VPC,"Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
7 total points available.
7 total points"
What do we mean when we say that the Hybrid Cloud is interoperable?,"The public and private cloud services can understand each other’s APIs, configuration, data formats, and forms of authentication and authorization

Organizations can choose to run their sensitive workloads on a private cloud

When there is a spike in demand, a workload running on the private cloud can leverage the additional public cloud capacity

You are no longer locked-in with a specific vendor","The public and private cloud services can understand each other’s APIs, configuration, data formats, and forms of authentication and authorization","Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
7 total points available.
7 total points"
Red Hat OpenShift is a Kubernetes application platform. Where can Red Hat OpenShift run? ,"Public cloud 

On Red Hat infrastructure only

On-premises 

Private cloud ","Public cloud 

On-premises 

Private cloud ","Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Which of the following are features provided by Istio?,"Traffic management

Observability of service behavior

Encryption of traffic between services

Application development platform","Traffic management

Observability of service behavior

Encryption of traffic between services","Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
What job does OpenShift create to automatically build microservices into containers? ,"Open-source job 

Atkins job 

Container job 

Jenkins job ",Jenkins job ,"Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
OpenShift enables use of third-party software to supplement solutions. Which are examples of third-party software that could be use?,"OpenShift

Logging and monitoring solutions 

JSON 

Databases","Logging and monitoring solutions 

Databases","Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
"When you're ready to buy software, which are provided by Red Hat Marketplace?","Billing and subscription 

Real-time pricing 

Multiple payment options 

Free trials","Billing and subscription 

Real-time pricing 

Multiple payment options 

Free trials","Practice Quiz

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Twelve factor methodology expects the processes to be: Select two answers.,"Generating and maintaining logging mechanism

Stateless and share nothing

Embedding config details

Centrally store the data","Stateless and share nothing

Centrally store the data","Practice Quiz: Introduction to Microservices

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
In a microservices architecture you should segregate services based on ______ ,"Functional requirements

Dependencies

Release cycles

Different configuration",Functional requirements,"Practice Quiz: Introduction to Microservices

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
SOA components are:,"Agile

Tightly coupled

Simple

Reusable",Reusable,"Practice Quiz: Introduction to Microservices

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Single page application (SPA): Select two answers:,"Supports side-by-side implementation

Inserts a layer between user experience and the resource that calls it

Is built using HTML, CSS and JavaScript

Updates dynamically using calls to backing REST-based services","Is built using HTML, CSS and JavaScript

Updates dynamically using calls to backing REST-based services","Practice Quiz: Introduction to Microservices

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Microservices should have:,"Automation for deployment and monitoring

Custom logging functionality

Dependencies on other services

Shared storage",Automation for deployment and monitoring,"Practice Quiz: Introduction to Microservices

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Which of the following is a back-end technology?,"CSS

HTML

Web API

Browser",Web API,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 11, 11:59 PM +07"
What quality makes it possible for you to run JavaScript applications without compiling?,"JavaScript is an interpreted language.

All modern browsers support JavaScript.

You can use a text editor to develop JavaScript applications.

The language syntax resembles Java.",JavaScript is an interpreted language.,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 11, 11:59 PM +07"
Which of the following applications intercepts the call when JavaScript sends a web service request to the Node.js server?,"Enterprise Java

JSON

REST Web Service

CSS",REST Web Service,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 11, 11:59 PM +07"
Which of the following is a difference between ES and CommonJS modules?,"CommonJS is a JavaScript language whereas ES is a module specification

CommonJS modules are written in JavaScript whereas ES modules are not

CommonJS module files use a .mjs extension whereas ES modules use .js

 ES modules use the import() statement whereas CommonJS modules use require().  ", ES modules use the import() statement whereas CommonJS modules use require().  ,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 11, 11:59 PM +07"
How do you handle operation results with Node.js?,"Use blocking on asynchronous I/O operations

Specify a relative path to the Node.js script from the module directory

Create an instance of a web server application

Write callback functions to handle results when the operations complete",Write callback functions to handle results when the operations complete,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 11, 11:59 PM +07"
What do you use the http.createServer function for?,"To develop an anonymous function to handle requests and responses

To specify a main script for your module

To import a Node.js module

To create an instance of a web server",To create an instance of a web server,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 11, 11:59 PM +07"
Which core Node.js module can be used for input and output (I/O)?,"fs

URL

util

http",fs,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 11, 11:59 PM +07"
Which is an aspect of Node Package Manager (NPM)?,"It manages the versioning of source code

It creates a package.json file in the project’s root directory

It writes metadata to a package.json file

It functions as a command line interface for installing packages",It functions as a command line interface for installing packages,"Graded Quiz

Graded Quiz
.
 • 20 min

DueJun 11, 11:59 PM +07"
